Date,Opponent,Location,H/A/N,Result,Team Score,Opponent Score,Conference Game
,Auburn CC,,,W,2,1,N
,Oneonta ,,,W,2,0,N
,Monroe CC,,,W,2,0,N
,Wells,,,W,2,0,N
,Syracuse,,,W,2,0,N
,Cazenovia,,,W,2,0,N
,Geneseo,,,W,2,0,Y
,Willaim Smith,,,W,2,0,N
