Date,Opponent,Location,H/A/N,Result,Team Score,Opponent Score,Conference Game
,Cazenovia,,,W,3,2,N
,Wells,,,L,1,2,N
,RIT,,,L,0,2,N
,Ithaca,,,L,0,2,N
,Genesee CC,,,L,1,3,N
,Geneseo,,,L,1,3,Y
,Roberts Wesleyan,,,W,3,2,N
,Colgate,,,W,3,1,N
,RIT,,,L,2,3,N
,Auburn CC,,,L,0,2,N
,Wells,,,L,0,2,N
,Syracuse,,,L,1,3,N
,Brockport,,,W,2,0,Y
,RIT,,,W,2,1,N
,Oneonta,,,L,0,2,Y
,SUNY Buffalo,,,L,0,2,N
,Cornell,,,L,1,2,N
,Binghamton,,,L,0,2,N
