Date,Opponent,Location,H/A/N,Result,Team Score,Opponent Score,Conference Game
,Schenectady CC,,,W,2,0,N
,Herkimer CC,,,W,2,0,N
,Mohawk Valley CC,,,L,1,2,N
,Auburn CC,,,L,1,2,N
,Wells,,,L,1,2,N
,Syracuse,,,W,2,0,N
,Binghamton,,,L,0,2,N
,Oneonta,,,L,0,2,Y
,Geneseo,,,L,1,2,Y
