Date,Opponent,Location,H/A/N,Result,Team Score,Opponent Score,Conference Game
Dates N/A,Monroe CC,,,W,2,0,N
,Monroe CC,,,L,1,2,N
,Syracuse,,,L,0,2,N
,Harpur,,,L,1,2,N
,Cazenovia,,,W,2,1,N
,Mohawk Valley CC,,,W,3,1,N
,Oneonta,,,W,2,0,Y
,Oneonta,,,W,2,1,Y
,Ithaca,,,W,2,0,N
,Corning,,,L,1,2,N
,Auburn CC,,,W,3,2,N
