Date,Opponent,Location,H/A/N,Result,Team Score,Opponent Score,Conference Game
,Wells ,,,W,3,2,N
,Syracuse,,,L,0,2,N
,Cazenovia,,,W,2,0,N
,Auburn CC,,,W,2,0,N
,Geneseo,,,L,1,2,Y
,Mohawk Valley CC,,,W,2,1,N
